EmployeeID,Gender,Department,Job_Level,Country,Hire_Date,Annual_Salary,Market_Midpoint,Target_Bonus_Pct,Actual_Bonus,Performance_Rating,Benefit_Plan
GE-2443,Female,IT,Senior,Poland,3/20/2018,181574,175000,0.15,23345,3,Gold Health
GE-2444,Female,Finance,Entry,UK,9/20/2014,105648,95000,0.05,1509,1,Opt-Out
GE-2445,Female,Finance,Entry,Spain,2/18/2014,83883,95000,0.05,2396,2,Opt-Out
GE-2446,Female,HR,Professional,Germany,9/8/2023,133782,130000,0.1,15289,4,Silver Health
GE-2447,Male,Finance,Manager,Poland,3/31/2017,239330,240000,0.2,41028,3,Gold Health
GE-2448,Male,Engineering,Director,Poland,9/20/2021,366060,340000,0.3,94129,3,Gold Health
GE-2449,Female,HR,Entry,France,6/13/2015,93505,95000,0.05,2671,2,Silver Health
GE-2450,Male,Marketing,Director,Germany,5/1/2018,303026,340000,0.3,77920,3,Standard
GE-2451,Male,HR,Professional,UK,3/15/2020,149325,130000,0.1,4266,1,Standard
GE-2452,Male,Marketing,Professional,Spain,8/17/2015,122122,130000,0.1,13956,4,Standard
GE-2453,Female,Operations,Professional,France,5/24/2021,140819,130000,0.1,16093,4,Gold Health
GE-2454,Female,Sales,Director,France,3/20/2020,393296,340000,0.3,134844,4,Standard
GE-2455,Female,Engineering,Professional,France,10/31/2017,123885,130000,0.1,10618,3,Opt-Out
GE-2456,Female,Engineering,Professional,Germany,2/27/2022,125369,130000,0.1,17909,5,Opt-Out
GE-2457,Male,IT,Professional,Spain,6/3/2016,116448,130000,0.1,13308,4,Silver Health
GE-2458,Male,Marketing,Professional,Germany,2/14/2014,118209,130000,0.1,10132,3,Standard
GE-2459,Male,Engineering,Senior,Spain,10/21/2021,197871,175000,0.15,25440,3,Opt-Out
GE-2460,Female,Engineering,Senior,Poland,1/27/2016,162657,175000,0.15,27884,4,Gold Health
GE-2461,Female,HR,Director,Poland,2/2/2020,296921,340000,0.3,76351,3,Silver Health
GE-2462,Male,Sales,Professional,Spain,4/23/2021,138514,130000,0.1,7915,2,Gold Health
GE-2463,Female,Engineering,Manager,UK,3/2/2015,187261,240000,0.2,32101,3,Silver Health
GE-2464,Male,Marketing,Senior,UK,4/13/2023,192368,175000,0.15,24733,3,Silver Health
GE-2465,Male,IT,Senior,UK,6/7/2014,205724,175000,0.15,26450,3,Standard
GE-2466,Male,Sales,Professional,France,4/30/2017,123720,130000,0.1,7069,2,Silver Health
GE-2467,Female,Marketing,Professional,Poland,6/30/2018,158167,130000,0.1,18076,4,Silver Health
GE-2468,Male,Engineering,Entry,France,3/21/2014,79952,95000,0.05,5710,5,Silver Health
GE-2469,Female,Sales,Entry,Poland,3/3/2015,89062,95000,0.05,3816,3,Standard
GE-2470,Female,Marketing,Entry,Poland,7/6/2017,102517,95000,0.05,5858,4,Standard
GE-2471,Female,HR,Entry,Spain,8/12/2021,115937,95000,0.05,8281,5,Standard
GE-2472,Female,Finance,Professional,UK,11/24/2022,125349,130000,0.1,17907,5,Standard
GE-2473,Male,Finance,Senior,Spain,7/23/2023,147934,175000,0.15,25360,4,Standard
GE-2474,Male,HR,Entry,UK,1/8/2019,94670,95000,0.05,4057,3,Gold Health
GE-2475,Female,Marketing,Entry,France,6/30/2019,92611,95000,0.05,2646,2,Opt-Out
GE-2476,Male,IT,Senior,France,12/25/2022,185108,175000,0.15,31732,4,Standard
GE-2477,Male,Engineering,Professional,Germany,11/21/2020,128552,130000,0.1,11018,3,Standard
GE-2478,Female,Engineering,Professional,Spain,6/9/2020,119002,130000,0.1,6800,2,Gold Health
GE-2479,Male,Engineering,Senior,Poland,11/19/2023,159392,175000,0.15,20493,3,Gold Health
GE-2480,Male,Engineering,Professional,Poland,7/13/2023,141414,130000,0.1,8080,2,Gold Health
GE-2481,Male,Sales,Professional,UK,2/1/2015,139591,130000,0.1,11964,3,Standard
GE-2482,Female,Sales,Professional,Spain,10/19/2018,136214,130000,0.1,11675,3,Silver Health
GE-2483,Female,Engineering,Senior,France,8/19/2016,163457,175000,0.15,35026,5,Standard
GE-2484,Female,Finance,Entry,France,8/25/2023,95984,95000,0.05,4113,3,Silver Health
GE-2485,Male,Sales,Professional,France,11/16/2022,138540,130000,0.1,15833,4,Silver Health
GE-2486,Male,HR,Entry,Poland,6/2/2017,98956,95000,0.05,4240,3,Silver Health
GE-2487,Male,Operations,Senior,Poland,9/7/2023,196097,175000,0.15,8404,1,Standard
GE-2488,Male,Engineering,Professional,Germany,5/10/2021,127132,130000,0.1,14529,4,Silver Health
GE-2489,Male,Operations,Manager,France,1/13/2017,250872,240000,0.2,71677,5,Standard
GE-2490,Female,Finance,Professional,UK,1/31/2022,138069,130000,0.1,11834,3,Opt-Out
GE-2491,Female,IT,Director,UK,11/28/2015,372702,340000,0.3,127783,4,Silver Health
GE-2492,Female,Engineering,Manager,Germany,9/24/2015,214306,240000,0.2,61230,5,Opt-Out
GE-2493,Female,Operations,Manager,UK,3/18/2018,265662,240000,0.2,60722,4,Opt-Out
GE-2494,Male,Finance,Manager,France,6/16/2020,279912,240000,0.2,47984,3,Standard
GE-2495,Male,IT,Entry,UK,3/22/2016,79263,95000,0.05,5661,5,Gold Health
GE-2496,Female,Engineering,Senior,Poland,10/13/2022,167557,175000,0.15,14362,2,Silver Health
GE-2497,Male,IT,Manager,France,10/18/2023,221960,240000,0.2,12683,1,Silver Health
GE-2498,Female,Engineering,Professional,Spain,2/8/2020,135771,130000,0.1,15516,4,Opt-Out
GE-2499,Male,Marketing,Senior,France,4/26/2021,185820,175000,0.15,31854,4,Gold Health
GE-2500,Female,Finance,Professional,Poland,11/25/2021,141728,130000,0.1,12148,3,Silver Health
GE-2501,Male,Finance,Director,Germany,9/6/2023,393088,340000,0.3,134773,4,Silver Health
GE-2502,Male,IT,Entry,France,10/9/2015,84128,95000,0.05,4807,4,Opt-Out
GE-2503,Male,Operations,Senior,Poland,12/20/2020,193662,175000,0.15,24899,3,Standard
GE-2504,Female,Engineering,Director,UK,3/1/2023,355232,340000,0.3,91345,3,Standard
GE-2505,Female,IT,Entry,UK,10/11/2019,100156,95000,0.05,5723,4,Standard
GE-2506,Female,Engineering,Professional,Germany,4/6/2019,130273,130000,0.1,11166,3,Silver Health
GE-2507,Female,Finance,Entry,Spain,5/28/2018,97499,95000,0.05,4178,3,Opt-Out
GE-2508,Male,Engineering,Professional,Poland,6/18/2018,104590,130000,0.1,11953,4,Silver Health
GE-2509,Male,Marketing,Professional,Germany,6/26/2023,118943,130000,0.1,10195,3,Opt-Out
GE-2510,Male,Marketing,Senior,Spain,10/14/2022,162831,175000,0.15,20935,3,Opt-Out
GE-2511,Male,Engineering,Professional,France,8/4/2021,132134,130000,0.1,15101,4,Opt-Out
GE-2512,Female,Engineering,Entry,France,7/18/2020,105228,95000,0.05,4509,3,Gold Health
GE-2513,Male,Sales,Professional,Spain,6/6/2021,125063,130000,0.1,10719,3,Silver Health
GE-2514,Female,Sales,Senior,Spain,12/24/2023,179910,175000,0.15,30841,4,Gold Health
GE-2515,Male,IT,Professional,Germany,4/6/2019,111869,130000,0.1,12785,4,Silver Health
GE-2516,Male,Marketing,Entry,Poland,9/29/2017,99697,95000,0.05,7121,5,Standard
GE-2517,Female,Sales,Professional,France,1/26/2020,137016,130000,0.1,15658,4,Silver Health
GE-2518,Male,Operations,Professional,Spain,5/8/2022,134452,130000,0.1,11524,3,Opt-Out
GE-2519,Female,Operations,Professional,Poland,8/13/2019,124118,130000,0.1,7092,2,Gold Health
GE-2520,Female,HR,Senior,UK,7/20/2022,163857,175000,0.15,21067,3,Opt-Out
GE-2521,Female,Operations,Manager,UK,4/3/2018,276670,240000,0.2,63238,4,Gold Health
GE-2522,Male,IT,Professional,Poland,11/15/2016,152873,130000,0.1,21839,5,Opt-Out
GE-2523,Male,Operations,Senior,Germany,4/22/2016,155139,175000,0.15,19946,3,Opt-Out
GE-2524,Male,Sales,Entry,Poland,4/23/2017,98411,95000,0.05,5623,4,Gold Health
GE-2525,Female,HR,Professional,Germany,9/12/2023,161450,130000,0.1,18451,4,Standard
GE-2526,Female,Operations,Director,Germany,10/20/2021,359261,340000,0.3,123175,4,Gold Health
GE-2527,Female,Sales,Professional,Poland,3/31/2019,134721,130000,0.1,11547,3,Gold Health
GE-2528,Female,Marketing,Senior,Poland,12/21/2014,171167,175000,0.15,29342,4,Standard
GE-2529,Female,Finance,Senior,Spain,1/14/2017,204976,175000,0.15,26354,3,Opt-Out
GE-2530,Female,Engineering,Manager,Germany,3/26/2021,257588,240000,0.2,58877,4,Opt-Out
GE-2531,Female,Sales,Professional,Germany,10/10/2021,141915,130000,0.1,4054,1,Standard
GE-2532,Male,IT,Manager,Germany,10/29/2023,289124,240000,0.2,49564,3,Standard
GE-2533,Male,Sales,Senior,Germany,2/27/2015,156053,175000,0.15,26751,4,Standard
GE-2534,Male,Engineering,Professional,UK,7/6/2021,120786,130000,0.1,13804,4,Opt-Out
GE-2535,Female,HR,Manager,Spain,12/1/2014,231437,240000,0.2,39674,3,Opt-Out
GE-2536,Male,Finance,Professional,France,6/20/2017,114482,130000,0.1,6541,2,Standard
GE-2537,Female,Sales,Manager,UK,6/21/2021,270833,240000,0.2,46428,3,Opt-Out
GE-2538,Male,HR,Senior,France,12/30/2021,187030,175000,0.15,24046,3,Standard
GE-2539,Female,IT,Professional,France,9/26/2015,116517,130000,0.1,3329,1,Standard
GE-2540,Male,HR,Entry,France,8/11/2015,93319,95000,0.05,3999,3,Gold Health
GE-2541,Female,Sales,Entry,Spain,11/10/2022,103409,95000,0.05,4431,3,Gold Health
GE-2542,Male,Finance,Senior,Poland,6/10/2014,187887,175000,0.15,40261,5,Silver Health
GE-2543,Male,IT,Entry,France,6/1/2017,83829,95000,0.05,3592,3,Silver Health
GE-2544,Female,IT,Professional,France,4/20/2018,101547,130000,0.1,11605,4,Opt-Out
GE-2545,Male,Engineering,Professional,France,1/24/2017,143079,130000,0.1,20439,5,Gold Health
GE-2546,Male,Operations,Manager,UK,1/10/2020,243443,240000,0.2,41733,3,Opt-Out
GE-2547,Female,Engineering,Professional,France,1/11/2014,118999,130000,0.1,13599,4,Silver Health
GE-2548,Male,IT,Senior,Poland,10/7/2021,192485,175000,0.15,32997,4,Opt-Out
GE-2549,Female,IT,Professional,UK,1/14/2019,137186,130000,0.1,15678,4,Opt-Out
GE-2550,Female,Finance,Entry,France,11/21/2017,100422,95000,0.05,4303,3,Standard
GE-2551,Female,Operations,Senior,Germany,11/3/2021,182837,175000,0.15,23507,3,Gold Health
GE-2552,Female,Marketing,Entry,Spain,2/2/2018,89501,95000,0.05,3835,3,Silver Health
GE-2553,Male,Operations,Entry,Germany,11/23/2019,92165,95000,0.05,3949,3,Silver Health
GE-2554,Female,Marketing,Manager,Germany,8/23/2017,246589,240000,0.2,56363,4,Standard
GE-2555,Male,Finance,Entry,France,10/23/2022,106877,95000,0.05,6107,4,Standard
GE-2556,Male,Operations,Entry,Germany,3/5/2016,106364,95000,0.05,4558,3,Silver Health
GE-2557,Female,HR,Director,UK,4/17/2022,337585,340000,0.3,144679,5,Silver Health
GE-2558,Female,HR,Senior,Spain,1/2/2017,160115,175000,0.15,20586,3,Standard
GE-2559,Male,Marketing,Professional,Germany,12/21/2020,113892,130000,0.1,16270,5,Gold Health
GE-2560,Female,IT,Professional,Germany,5/29/2023,114912,130000,0.1,9849,3,Silver Health
GE-2561,Male,IT,Senior,France,2/10/2015,209595,175000,0.15,35930,4,Silver Health
GE-2562,Female,Operations,Manager,UK,4/12/2022,224279,240000,0.2,38447,3,Opt-Out
GE-2563,Male,HR,Professional,Poland,3/17/2022,113079,130000,0.1,9692,3,Gold Health
GE-2564,Female,Finance,Entry,UK,6/20/2015,93211,95000,0.05,3994,3,Silver Health
GE-2565,Female,HR,Entry,France,6/5/2021,85321,95000,0.05,3656,3,Standard
GE-2566,Male,Operations,Entry,UK,1/21/2019,86504,95000,0.05,3707,3,Opt-Out
GE-2567,Female,Operations,Senior,Poland,8/10/2015,154972,175000,0.15,19924,3,Standard
GE-2568,Female,Sales,Senior,Spain,4/14/2023,198523,175000,0.15,42540,5,Opt-Out
GE-2569,Female,Operations,Professional,UK,9/26/2016,158127,130000,0.1,18071,4,Silver Health
GE-2570,Female,Finance,Entry,Poland,8/27/2019,117241,95000,0.05,6699,4,Standard
GE-2571,Female,Sales,Professional,Germany,1/3/2016,108202,130000,0.1,9274,3,Gold Health
GE-2572,Male,Finance,Manager,Poland,12/15/2019,261351,240000,0.2,44803,3,Opt-Out
GE-2573,Male,Sales,Professional,Spain,1/9/2023,137469,130000,0.1,11783,3,Opt-Out
GE-2574,Male,IT,Senior,Poland,1/28/2016,149675,175000,0.15,25658,4,Gold Health
GE-2575,Male,Finance,Professional,UK,1/15/2014,122134,130000,0.1,10468,3,Standard
GE-2576,Male,Operations,Entry,France,8/18/2018,103947,95000,0.05,4454,3,Standard
GE-2577,Male,Sales,Professional,France,4/10/2015,119716,130000,0.1,3420,1,Opt-Out
GE-2578,Male,Finance,Senior,Poland,3/6/2020,158216,175000,0.15,20342,3,Silver Health
GE-2579,Female,Marketing,Professional,Poland,4/8/2014,134537,130000,0.1,15375,4,Silver Health
GE-2580,Male,Operations,Professional,Germany,2/25/2017,122880,130000,0.1,10532,3,Opt-Out
GE-2581,Male,Finance,Professional,France,6/15/2019,131171,130000,0.1,11243,3,Silver Health
GE-2582,Female,Engineering,Entry,UK,2/21/2020,101981,95000,0.05,2913,2,Silver Health
GE-2583,Male,Finance,Entry,Poland,11/9/2023,86462,95000,0.05,3705,3,Opt-Out
GE-2584,Male,Marketing,Entry,France,6/4/2016,104120,95000,0.05,4462,3,Gold Health
GE-2585,Male,IT,Senior,Germany,9/13/2014,197865,175000,0.15,25439,3,Gold Health
GE-2586,Male,Marketing,Professional,Germany,8/17/2014,117806,130000,0.1,10097,3,Silver Health
GE-2587,Male,IT,Director,France,2/21/2023,328770,340000,0.3,28180,1,Gold Health
GE-2588,Female,Sales,Entry,UK,12/10/2020,110455,95000,0.05,4733,3,Silver Health
GE-2589,Male,Engineering,Senior,France,5/21/2022,200928,175000,0.15,8611,1,Opt-Out
GE-2590,Female,Engineering,Manager,Poland,2/18/2016,209489,240000,0.2,35912,3,Silver Health
GE-2591,Female,Operations,Manager,France,7/8/2014,276426,240000,0.2,47387,3,Opt-Out
GE-2592,Female,Engineering,Professional,Germany,9/20/2015,138504,130000,0.1,7914,2,Standard
GE-2593,Male,Engineering,Senior,UK,6/29/2019,147937,175000,0.15,19020,3,Silver Health
GE-2594,Female,HR,Entry,Germany,8/21/2014,104454,95000,0.05,4476,3,Opt-Out
GE-2595,Female,HR,Senior,Spain,9/21/2023,207277,175000,0.15,35533,4,Gold Health
GE-2596,Male,Finance,Senior,Germany,5/2/2019,167375,175000,0.15,21519,3,Opt-Out
GE-2597,Female,Finance,Entry,France,11/30/2014,89632,95000,0.05,5121,4,Gold Health
GE-2598,Female,Finance,Professional,UK,5/11/2017,126995,130000,0.1,7256,2,Gold Health
GE-2599,Female,HR,Professional,France,1/1/2021,126293,130000,0.1,10825,3,Standard
GE-2600,Female,HR,Entry,Spain,10/17/2023,104016,95000,0.05,1485,1,Silver Health
GE-2601,Female,Finance,Professional,France,12/25/2022,123078,130000,0.1,10549,3,Opt-Out
GE-2602,Male,Engineering,Senior,Poland,8/19/2015,165806,175000,0.15,21317,3,Gold Health
GE-2603,Female,IT,Professional,Poland,11/10/2016,155947,130000,0.1,13366,3,Gold Health
GE-2604,Female,Finance,Entry,Germany,3/28/2021,93000,95000,0.05,2657,2,Gold Health
GE-2605,Male,Engineering,Manager,France,9/22/2020,244120,240000,0.2,13949,1,Standard
GE-2606,Female,IT,Professional,Spain,10/6/2022,155525,130000,0.1,13330,3,Standard
GE-2607,Male,Engineering,Professional,Poland,10/9/2020,128857,130000,0.1,14726,4,Silver Health
GE-2608,Male,Marketing,Manager,France,12/19/2021,287313,240000,0.2,49253,3,Standard
GE-2609,Male,Engineering,Senior,Poland,4/27/2020,192329,175000,0.15,24728,3,Standard
GE-2610,Male,Sales,Professional,Poland,2/14/2016,118412,130000,0.1,16916,5,Standard
GE-2611,Male,Operations,Entry,Germany,12/14/2016,74859,95000,0.05,3208,3,Silver Health
GE-2612,Female,Sales,Manager,UK,4/24/2018,211352,240000,0.2,60386,5,Gold Health
GE-2613,Female,Operations,Professional,Germany,6/2/2018,125575,130000,0.1,17939,5,Gold Health
GE-2614,Male,Marketing,Senior,Poland,6/14/2022,169976,175000,0.15,21854,3,Silver Health
GE-2615,Female,Sales,Entry,Spain,9/30/2022,96989,95000,0.05,2771,2,Standard
GE-2616,Female,Operations,Professional,UK,1/10/2017,119208,130000,0.1,10217,3,Silver Health
GE-2617,Male,Finance,Professional,UK,12/26/2020,125334,130000,0.1,14323,4,Silver Health
GE-2618,Male,Marketing,Senior,UK,12/10/2020,173548,175000,0.15,29751,4,Silver Health
GE-2619,Male,IT,Professional,France,3/16/2018,135382,130000,0.1,11604,3,Gold Health
GE-2620,Male,Engineering,Professional,Germany,10/1/2023,135257,130000,0.1,3864,1,Gold Health
GE-2621,Male,IT,Professional,Spain,6/11/2017,160717,130000,0.1,13775,3,Silver Health
GE-2622,Female,IT,Professional,Poland,4/10/2021,131042,130000,0.1,14976,4,Silver Health
GE-2623,Male,Finance,Manager,Spain,1/6/2020,264263,240000,0.2,75503,5,Opt-Out
GE-2624,Female,Operations,Senior,UK,11/21/2019,149934,175000,0.15,25702,4,Gold Health
GE-2625,Female,Marketing,Professional,France,5/28/2023,110384,130000,0.1,9461,3,Standard
GE-2626,Female,HR,Professional,Spain,7/19/2016,136451,130000,0.1,11695,3,Silver Health
GE-2627,Male,Finance,Senior,UK,9/27/2023,167775,175000,0.15,7190,1,Silver Health
GE-2628,Male,Marketing,Director,France,1/19/2019,355382,340000,0.3,91383,3,Silver Health
GE-2629,Male,Sales,Professional,Germany,12/21/2020,152376,130000,0.1,8707,2,Silver Health
GE-2630,Female,Engineering,Entry,France,12/6/2023,82912,95000,0.05,4737,4,Silver Health
GE-2631,Male,Operations,Professional,Poland,10/6/2017,128510,130000,0.1,7343,2,Standard
GE-2632,Male,Engineering,Professional,France,2/17/2016,119401,130000,0.1,10234,3,Silver Health
GE-2633,Male,Sales,Senior,Germany,7/4/2020,175780,175000,0.15,30133,4,Opt-Out
GE-2634,Female,Operations,Professional,France,2/14/2020,139723,130000,0.1,3992,1,Silver Health
GE-2635,Male,IT,Professional,Poland,12/24/2016,147796,130000,0.1,21113,5,Silver Health
GE-2636,Male,IT,Entry,France,7/28/2022,85208,95000,0.05,3651,3,Gold Health
GE-2637,Female,Engineering,Director,UK,10/14/2017,305197,340000,0.3,52319,2,Silver Health
GE-2638,Male,HR,Entry,Germany,5/5/2020,79927,95000,0.05,2283,2,Silver Health
GE-2639,Female,Marketing,Professional,Germany,11/23/2015,139857,130000,0.1,19979,5,Standard
GE-2640,Female,IT,Manager,Poland,9/2/2018,246649,240000,0.2,28188,2,Silver Health
GE-2641,Male,HR,Manager,Spain,9/8/2022,202138,240000,0.2,34652,3,Opt-Out
GE-2642,Male,Sales,Professional,Germany,1/14/2014,144992,130000,0.1,16570,4,Opt-Out
GE-2643,Female,HR,Professional,Spain,4/16/2016,113155,130000,0.1,9699,3,Standard
GE-2644,Female,Sales,Entry,Germany,11/18/2015,79534,95000,0.05,2272,2,Silver Health
GE-2645,Female,Marketing,Professional,Poland,8/20/2023,108968,130000,0.1,9340,3,Standard
GE-2646,Male,IT,Senior,Germany,11/5/2019,216351,175000,0.15,9272,1,Opt-Out
GE-2647,Female,Engineering,Professional,Poland,9/22/2021,122808,130000,0.1,10526,3,Silver Health
GE-2648,Female,Engineering,Manager,Spain,12/19/2022,282931,240000,0.2,64669,4,Gold Health
GE-2649,Male,Marketing,Senior,France,3/3/2015,159947,175000,0.15,27419,4,Gold Health
GE-2650,Female,HR,Senior,Poland,5/4/2018,183842,175000,0.15,31515,4,Standard
GE-2651,Female,IT,Professional,Poland,2/24/2018,117845,130000,0.1,13468,4,Silver Health
GE-2652,Male,Marketing,Entry,Spain,3/19/2023,88705,95000,0.05,3801,3,Gold Health
GE-2653,Female,HR,Professional,Germany,2/6/2017,107736,130000,0.1,9234,3,Opt-Out
GE-2654,Female,Finance,Professional,Poland,9/19/2021,131028,130000,0.1,11230,3,Standard
GE-2655,Female,Engineering,Professional,France,11/7/2014,141525,130000,0.1,12130,3,Gold Health
GE-2656,Female,Sales,Senior,France,3/28/2015,188181,175000,0.15,24194,3,Standard
GE-2657,Female,Sales,Entry,Poland,7/13/2023,83632,95000,0.05,4778,4,Gold Health
GE-2658,Male,Marketing,Senior,Poland,10/29/2019,163413,175000,0.15,14006,2,Gold Health
GE-2659,Female,HR,Professional,UK,5/13/2019,113377,130000,0.1,12957,4,Gold Health
GE-2660,Female,Finance,Senior,Spain,4/24/2020,160623,175000,0.15,27535,4,Gold Health
GE-2661,Female,Operations,Professional,Spain,12/28/2014,141130,130000,0.1,20161,5,Gold Health
GE-2662,Male,Sales,Entry,Germany,3/27/2017,97340,95000,0.05,5562,4,Silver Health
GE-2663,Male,Marketing,Professional,UK,4/28/2017,138308,130000,0.1,11854,3,Gold Health
GE-2664,Male,Marketing,Professional,UK,11/4/2016,128443,130000,0.1,11009,3,Gold Health
GE-2665,Male,IT,Entry,UK,1/2/2019,86843,95000,0.05,3721,3,Gold Health
GE-2666,Male,HR,Professional,France,9/21/2023,148273,130000,0.1,12709,3,Gold Health
GE-2667,Male,Operations,Senior,UK,10/19/2014,165352,175000,0.15,35432,5,Silver Health
GE-2668,Female,Operations,Entry,UK,9/2/2020,84044,95000,0.05,4802,4,Standard
GE-2669,Male,Finance,Senior,Spain,10/28/2018,158817,175000,0.15,13612,2,Standard
GE-2670,Male,Engineering,Entry,Poland,10/21/2014,86450,95000,0.05,2470,2,Standard
GE-2671,Male,Operations,Senior,Germany,4/10/2016,191869,175000,0.15,24668,3,Standard
GE-2672,Male,Finance,Professional,France,6/3/2023,123685,130000,0.1,10601,3,Opt-Out
GE-2673,Female,Marketing,Entry,Germany,1/4/2020,100413,95000,0.05,4303,3,Gold Health
GE-2674,Male,Finance,Director,Germany,6/1/2016,385052,340000,0.3,99013,3,Opt-Out
GE-2675,Male,Engineering,Senior,Spain,8/6/2022,160977,175000,0.15,27596,4,Silver Health
GE-2676,Male,HR,Professional,UK,3/4/2020,111961,130000,0.1,9596,3,Opt-Out
GE-2677,Male,Finance,Professional,Germany,5/22/2023,128960,130000,0.1,11053,3,Standard
GE-2678,Male,Finance,Professional,Spain,1/6/2017,129234,130000,0.1,11077,3,Opt-Out
GE-2679,Male,Operations,Manager,Spain,11/9/2022,237126,240000,0.2,27100,2,Opt-Out
GE-2680,Male,IT,Entry,Germany,3/14/2022,93774,95000,0.05,2679,2,Gold Health
GE-2681,Female,HR,Professional,Poland,2/15/2023,141681,130000,0.1,16192,4,Standard
GE-2682,Female,Sales,Senior,France,10/14/2015,148687,175000,0.15,31861,5,Gold Health
GE-2683,Male,Marketing,Professional,Spain,4/9/2021,120323,130000,0.1,13751,4,Gold Health
GE-2684,Male,Sales,Senior,UK,4/5/2016,183538,175000,0.15,31463,4,Silver Health
GE-2685,Male,HR,Professional,Germany,9/14/2021,114273,130000,0.1,9794,3,Silver Health
GE-2686,Male,Operations,Senior,Spain,1/17/2018,174832,175000,0.15,22478,3,Opt-Out
GE-2687,Female,Marketing,Entry,UK,3/17/2015,90970,95000,0.05,5198,4,Silver Health
GE-2688,Female,Operations,Manager,Germany,7/8/2019,210551,240000,0.2,36094,3,Standard
GE-2689,Male,Marketing,Entry,UK,12/27/2023,96845,95000,0.05,6917,5,Gold Health
GE-2690,Male,Marketing,Manager,UK,10/31/2017,250037,240000,0.2,57151,4,Gold Health
GE-2691,Male,HR,Professional,Poland,7/5/2016,120600,130000,0.1,10337,3,Opt-Out
GE-2692,Male,Finance,Senior,Germany,5/12/2020,162519,175000,0.15,34825,5,Gold Health
GE-2693,Male,IT,Senior,UK,5/11/2023,176178,175000,0.15,22651,3,Opt-Out
GE-2694,Male,HR,Manager,France,12/3/2022,253307,240000,0.2,57898,4,Opt-Out
GE-2695,Male,Sales,Senior,Spain,6/16/2019,143823,175000,0.15,18491,3,Gold Health
GE-2696,Female,IT,Director,Germany,5/12/2018,311965,340000,0.3,80219,3,Gold Health
GE-2697,Male,Finance,Senior,Poland,4/27/2015,186783,175000,0.15,24014,3,Gold Health
GE-2698,Female,HR,Professional,Spain,3/1/2020,139079,130000,0.1,15894,4,Gold Health
GE-2699,Female,HR,Senior,Spain,10/31/2017,192489,175000,0.15,24748,3,Gold Health
GE-2700,Male,HR,Entry,France,4/6/2021,91706,95000,0.05,3930,3,Opt-Out
GE-2701,Female,Finance,Senior,Spain,4/14/2019,205059,175000,0.15,26364,3,Silver Health
GE-2702,Female,Marketing,Manager,Germany,6/21/2021,243260,240000,0.2,41701,3,Opt-Out
GE-2703,Female,IT,Manager,Germany,4/3/2023,217953,240000,0.2,24908,2,Standard
GE-2704,Female,Sales,Professional,UK,5/26/2016,127936,130000,0.1,14621,4,Opt-Out
GE-2705,Male,IT,Senior,Poland,3/7/2017,185743,175000,0.15,31841,4,Silver Health
GE-2706,Female,IT,Senior,Germany,12/11/2021,194190,175000,0.15,8322,1,Opt-Out
GE-2707,Female,Marketing,Professional,UK,10/1/2023,142372,130000,0.1,16271,4,Standard
GE-2708,Male,Operations,Professional,Poland,9/19/2022,149634,130000,0.1,12825,3,Silver Health
GE-2709,Male,IT,Professional,France,10/17/2015,146591,130000,0.1,16753,4,Gold Health
GE-2710,Male,Sales,Professional,UK,1/19/2016,117807,130000,0.1,10097,3,Standard
GE-2711,Male,Sales,Professional,France,3/9/2018,115554,130000,0.1,9904,3,Gold Health
GE-2712,Female,HR,Entry,Germany,7/16/2022,95481,95000,0.05,2728,2,Opt-Out
GE-2713,Female,Operations,Professional,Germany,10/12/2018,112924,130000,0.1,12905,4,Silver Health
GE-2714,Male,IT,Manager,Germany,3/23/2014,271696,240000,0.2,62101,4,Opt-Out
GE-2715,Male,Marketing,Entry,Germany,7/10/2019,85910,95000,0.05,1227,1,Standard
GE-2716,Female,Engineering,Senior,Poland,3/24/2018,144859,175000,0.15,6208,1,Opt-Out
GE-2717,Female,IT,Director,Poland,6/1/2019,315426,340000,0.3,81109,3,Silver Health
GE-2718,Female,Sales,Senior,Spain,4/19/2018,168447,175000,0.15,28876,4,Silver Health
GE-2719,Female,Marketing,Manager,Germany,3/14/2020,270466,240000,0.2,46365,3,Standard
GE-2720,Female,Finance,Entry,Poland,2/17/2016,92955,95000,0.05,3983,3,Standard
GE-2721,Male,Engineering,Professional,UK,4/12/2021,119899,130000,0.1,10277,3,Silver Health
GE-2722,Male,Marketing,Senior,Germany,1/31/2019,173982,175000,0.15,22369,3,Opt-Out
GE-2723,Male,Operations,Professional,France,1/1/2021,155309,130000,0.1,13312,3,Silver Health
GE-2724,Female,HR,Entry,UK,11/26/2019,96084,95000,0.05,6863,5,Standard
GE-2725,Female,Engineering,Entry,UK,11/1/2016,104077,95000,0.05,5947,4,Gold Health
GE-2726,Female,HR,Professional,Poland,4/20/2016,116081,130000,0.1,9949,3,Opt-Out
GE-2727,Female,Marketing,Entry,UK,1/27/2018,76112,95000,0.05,2174,2,Silver Health
GE-2728,Male,Operations,Director,UK,9/5/2018,330702,340000,0.3,113383,4,Standard
GE-2729,Female,HR,Manager,UK,9/17/2021,237589,240000,0.2,54306,4,Silver Health
GE-2730,Male,HR,Senior,Poland,12/5/2014,181314,175000,0.15,7770,1,Standard
GE-2731,Female,Marketing,Manager,Spain,10/17/2022,229662,240000,0.2,39370,3,Opt-Out
